real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
NEGCTL_inter_cluster_silent	869	41371400	41545200	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41249600	41423400	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41065200	41239000	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41463000	41636800	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41372400	41546200	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41467200	41641000	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41320400	41494200	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41074200	41248000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41351200	41525000	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41029000	41202800	0.993428	0.744543	0.962712
NEGCTL_inter_cluster_silent	869	40986600	41160400	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41117400	41291200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41493800	41667600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41202400	41376200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41068600	41242400	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41125200	41299000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41001400	41175200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41268200	41442000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41044400	41218200	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41192600	41366400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41058400	41232200	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41022800	41196600	0.998475	0.559397	0.883852
NEGCTL_inter_cluster_silent	869	41494400	41668200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41041000	41214800	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40841200	41015000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41064800	41238600	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41176400	41350200	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	40858600	41032400	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41011800	41185600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40910400	41084200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41153400	41327200	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41315000	41488800	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41493200	41667000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41072400	41246200	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41416800	41590600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	40945600	41119400	0.886485	0.0929467	0.288074
NEGCTL_inter_cluster_silent	869	41356600	41530400	0.0546516	0.0306795	0.0123923
NEGCTL_inter_cluster_silent	869	41198600	41372400	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	41340400	41514200	0.0126653	0.0966158	0.00942944
NEGCTL_inter_cluster_silent	869	41338600	41512400	0.0126653	0.0966158	0.00942944
NEGCTL_inter_cluster_silent	869	41176600	41350400	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	40976800	41150600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41390400	41564200	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41494800	41668600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41463400	41637200	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	40921600	41095400	0.395404	0.0570042	0.108021
NEGCTL_inter_cluster_silent	869	41223800	41397600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41275600	41449400	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41510600	41684400	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40828000	41001800	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41266800	41440600	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41476600	41650400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41405200	41579000	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41075000	41248800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40865400	41039200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41460800	41634600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41459000	41632800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41210400	41384200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41500800	41674600	0.886485	0.586259	0.859852
NEGCTL_inter_cluster_silent	869	40793200	40967000	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41237600	41411400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	40817800	40991600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41469400	41643200	0.673247	0.403162	0.625385
NEGCTL_inter_cluster_silent	869	41284000	41457800	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41453200	41627000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40850400	41024200	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41033600	41207400	0.993428	0.744543	0.962712
NEGCTL_inter_cluster_silent	869	41329800	41503600	0.00215077	0.102576	0.00207801
NEGCTL_inter_cluster_silent	869	40899600	41073400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41408800	41582600	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40963800	41137600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41150400	41324200	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	40937400	41111200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41128200	41302000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41118200	41292000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40793800	40967600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41202200	41376000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41361200	41535000	0.10088	0.0502547	0.0318604
NEGCTL_inter_cluster_silent	869	41469800	41643600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41030000	41203800	0.993428	0.744543	0.962712
NEGCTL_inter_cluster_silent	869	41429400	41603200	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41428000	41601800	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41507600	41681400	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41060800	41234600	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41407800	41581600	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41200200	41374000	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	40832200	41006000	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	40986200	41160000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41278000	41451800	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40906600	41080400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41105600	41279400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41352600	41526400	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40898600	41072400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41150600	41324400	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	40946000	41119800	0.886485	0.0929467	0.288074
NEGCTL_inter_cluster_silent	869	41179400	41353200	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	40964800	41138600	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41491000	41664800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40845600	41019400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41489600	41663400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41365000	41538800	0.172044	0.0806299	0.0732144
NEGCTL_inter_cluster_silent	869	41411200	41585000	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41408200	41582000	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40926200	41100000	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41221400	41395200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41488600	41662400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41427600	41601400	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41210800	41384600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41061800	41235600	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	40875000	41048800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40863400	41037200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41073000	41246800	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41378800	41552600	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41156800	41330600	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41139800	41313600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41199800	41373600	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	41253200	41427000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41503200	41677000	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41319600	41493400	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41230800	41404600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41450800	41624600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41098600	41272400	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41468800	41642600	0.673247	0.403162	0.625385
NEGCTL_inter_cluster_silent	869	41058600	41232400	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	40882600	41056400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41093200	41267000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40883400	41057200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40875800	41049600	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41429800	41603600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	40950600	41124400	0.946321	0.0247073	0.111196
NEGCTL_inter_cluster_silent	869	41398200	41572000	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	40840000	41013800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40996400	41170200	0.946321	0.151151	0.421195
NEGCTL_inter_cluster_silent	869	41302600	41476400	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41010600	41184400	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41424800	41598600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	40807400	40981200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41472600	41646400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41167800	41341600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41157800	41331600	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41126600	41300400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41104800	41278600	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41291000	41464800	0.10088	0.284876	0.130746
NEGCTL_inter_cluster_silent	869	41211000	41384800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	40908600	41082400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41245000	41418800	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41275200	41449000	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	40872400	41046200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41063400	41237200	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41364000	41537800	0.172044	0.0806299	0.0732144
NEGCTL_inter_cluster_silent	869	41239200	41413000	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	40889000	41062800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40819000	40992800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41212000	41385800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41487800	41661600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41169200	41343000	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	41466400	41640200	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41114800	41288600	0.886485	0.413741	0.734653
NEGCTL_inter_cluster_silent	869	40891200	41065000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41207000	41380800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	40926800	41100600	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41147400	41321200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41039800	41213600	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40924800	41098600	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	40860200	41034000	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41161800	41335600	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41477800	41651600	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40934200	41108000	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41084000	41257800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40953000	41126800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41377400	41551200	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41091200	41265000	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41497600	41671400	0.886485	0.586259	0.859852
NEGCTL_inter_cluster_silent	869	40968000	41141800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	40848600	41022400	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41213000	41386800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41263200	41437000	0.271161	0.714897	0.511897
NEGCTL_inter_cluster_silent	869	41509400	41683200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41422800	41596600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41432000	41605800	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41250400	41424200	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41051200	41225000	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41101400	41275200	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	40887000	41060800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41103000	41276800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41054600	41228400	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40816000	40989800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40938400	41112200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41178200	41352000	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	41058200	41232000	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41511400	41685200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41137400	41311200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41486200	41660000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41269800	41443600	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	40819200	40993000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40937600	41111400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41302400	41476200	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41185800	41359600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41009000	41182800	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41445600	41619400	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	41072200	41246000	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	40822600	40996400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41015800	41189600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41469600	41643400	0.673247	0.403162	0.625385
NEGCTL_inter_cluster_silent	869	41343200	41517000	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41398000	41571800	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41452000	41625800	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40875200	41049000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40995200	41169000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	40833400	41007200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	40793400	40967200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41396000	41569800	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41470400	41644200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40903000	41076800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41314400	41488200	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41178400	41352200	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	40840200	41014000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41422600	41596400	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41202000	41375800	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41304000	41477800	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41078400	41252200	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41365600	41539400	0.172044	0.0806299	0.0732144
NEGCTL_inter_cluster_silent	869	41113000	41286800	0.886485	0.413741	0.734653
NEGCTL_inter_cluster_silent	869	41508200	41682000	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40835800	41009600	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	40915000	41088800	0.172044	0.20582	0.153707
NEGCTL_inter_cluster_silent	869	41493400	41667200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40999600	41173400	0.946321	0.151151	0.421195
NEGCTL_inter_cluster_silent	869	41015400	41189200	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41364600	41538400	0.172044	0.0806299	0.0732144
NEGCTL_inter_cluster_silent	869	40927400	41101200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41162800	41336600	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40997600	41171400	0.946321	0.151151	0.421195
NEGCTL_inter_cluster_silent	869	40933600	41107400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41490200	41664000	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40935000	41108800	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	40858400	41032200	0.271161	0.497703	0.40525
NEGCTL_inter_cluster_silent	869	41279400	41453200	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41419800	41593600	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	40882400	41056200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41182600	41356400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40882000	41055800	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41498600	41672400	0.886485	0.586259	0.859852
NEGCTL_inter_cluster_silent	869	41239400	41413200	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41401400	41575200	0.10088	0.284876	0.130746
NEGCTL_inter_cluster_silent	869	41052800	41226600	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41475000	41648800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41244800	41418600	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41460200	41634000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41367800	41541600	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41008000	41181800	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	41186200	41360000	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41071800	41245600	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41184600	41358400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41442600	41616400	0.172044	0.385081	0.246076
NEGCTL_inter_cluster_silent	869	40946400	41120200	0.886485	0.0929467	0.288074
NEGCTL_inter_cluster_silent	869	41495600	41669400	0.673247	0.596838	0.768179
NEGCTL_inter_cluster_silent	869	41108000	41281800	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41301800	41475600	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41344800	41518600	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	41140600	41314400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41121600	41295400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41121400	41295200	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41416200	41590000	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41070400	41244200	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	40993200	41167000	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41052400	41226200	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40931400	41105200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	40872800	41046600	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40855000	41028800	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41315600	41489400	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	40846200	41020000	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41202600	41376400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41356200	41530000	0.0546516	0.0306795	0.0123923
NEGCTL_inter_cluster_silent	869	41316000	41489800	0.0273609	0.283778	0.0454857
NEGCTL_inter_cluster_silent	869	41113800	41287600	0.886485	0.413741	0.734653
NEGCTL_inter_cluster_silent	869	40930600	41104400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41465800	41639600	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41396400	41570200	0.172044	0.199407	0.150004
NEGCTL_inter_cluster_silent	869	41234400	41408200	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	40853000	41026800	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	40815400	40989200	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41018800	41192600	0.978932	0.241026	0.576691
NEGCTL_inter_cluster_silent	869	40904200	41078000	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40939400	41113200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41384200	41558000	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40948800	41122600	0.886485	0.0929467	0.288074
NEGCTL_inter_cluster_silent	869	41068400	41242200	0.978932	0.141823	0.41296
NEGCTL_inter_cluster_silent	869	41164400	41338200	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41272200	41446000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41499600	41673400	0.886485	0.586259	0.859852
NEGCTL_inter_cluster_silent	869	40819400	40993200	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40961600	41135400	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41198800	41372600	0.0546516	0.622871	0.149106
NEGCTL_inter_cluster_silent	869	40825600	40999400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	41048000	41221800	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40901400	41075200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41467400	41641200	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	40897600	41071400	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40931600	41105400	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	40897800	41071600	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	41202800	41376600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41054400	41228200	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	41452600	41626400	0.395404	0.6063	0.582127
NEGCTL_inter_cluster_silent	869	40979400	41153200	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41180000	41353800	0.395404	0.370383	0.427793
NEGCTL_inter_cluster_silent	869	41269200	41443000	0.172044	0.614919	0.343433
NEGCTL_inter_cluster_silent	869	41244400	41418200	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41368200	41542000	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	40936400	41110200	0.534684	0.0885897	0.19183
NEGCTL_inter_cluster_silent	869	41158400	41332200	0.534684	0.716059	0.750443
NEGCTL_inter_cluster_silent	869	41371200	41545000	0.271161	0.126314	0.149816
NEGCTL_inter_cluster_silent	869	41416600	41590400	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41238600	41412400	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41263400	41437200	0.271161	0.714897	0.511897
NEGCTL_inter_cluster_silent	869	41417400	41591200	0.10088	0.715124	0.261811
NEGCTL_inter_cluster_silent	869	41243600	41417400	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41479000	41652800	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	41042600	41216400	0.998475	0.440603	0.801175
NEGCTL_inter_cluster_silent	869	40871400	41045200	0.271161	0.27944	0.271269
NEGCTL_inter_cluster_silent	869	40855600	41029400	0.172044	0.397233	0.251718
NEGCTL_inter_cluster_silent	869	41132600	41306400	0.794425	0.719565	0.891328
NEGCTL_inter_cluster_silent	869	40954000	41127800	0.978932	0.0457813	0.183981
NEGCTL_inter_cluster_silent	869	41107800	41281600	0.946321	0.272593	0.607484
NEGCTL_inter_cluster_silent	869	41240800	41414600	0.10088	0.514714	0.205515
NEGCTL_inter_cluster_silent	869	41406800	41580600	0.0546516	0.377129	0.10062
NEGCTL_inter_cluster_silent	869	41064600	41238400	0.993428	0.255457	0.601783
NEGCTL_inter_cluster_silent	869	41026400	41200200	0.998475	0.559397	0.883852
NEGCTL_inter_cluster_silent	869	41349600	41523400	0.0273609	0.057712	0.0117654
NEGCTL_inter_cluster_silent	869	40879600	41053400	0.271161	0.27944	0.271269
